coordinate_role,guide_name,id,jurisdiction,latitude,longitude,map_eligible,notes,official_owner,official_url,planner_eligible,review_status,role,scope,score_impact,source_kind,spot_name,spot_type
official_reef_coordinate,Port Phillip Bay boat based reefs,vic_recreational_reef:011:tedesco_reef_seaford_far_west_pallet_ball,VIC,-38.087417,145.0989,True,VFA recreational fishing reef coordinate. Keep as a map/reference layer unless shore access is explicit.,Victorian Fisheries Authority,https://vfa.vic.gov.au/recreational-fishing/fishing-locations/recreational-fishing-reefs/boat-based-reefs,False,check_current_rules_access_and_weather_before_trip,offshore_boat_fishing_reference,coastal_estuary,none,official_recreational_reef_coordinate,Tedesco Reef - Seaford Far West Pallet Ball,artificial_reef
official_reef_coordinate,Port Phillip Bay boat based reefs,vic_recreational_reef:012:yakka_reef_frankston_far_north_pallet_ball,VIC,-38.141117,145.091333,True,VFA recreational fishing reef coordinate. Keep as a map/reference layer unless shore access is explicit.,Victorian Fisheries Authority,https://vfa.vic.gov.au/recreational-fishing/fishing-locations/recreational-fishing-reefs/boat-based-reefs,False,check_current_rules_access_and_weather_before_trip,offshore_boat_fishing_reference,coastal_estuary,none,official_recreational_reef_coordinate,Yakka Reef - Frankston Far North Pallet Ball,artificial_reef
official_reef_coordinate,Port Phillip Bay boat based reefs,vic_recreational_reef:013:yakka_reef_frankston_far_east_pallet_ball,VIC,-38.141383,145.091667,True,VFA recreational fishing reef coordinate. Keep as a map/reference layer unless shore access is explicit.,Victorian Fisheries Authority,https://vfa.vic.gov.au/recreational-fishing/fishing-locations/recreational-fishing-reefs/boat-based-reefs,False,check_current_rules_access_and_weather_before_trip,offshore_boat_fishing_reference,coastal_estuary,none,official_recreational_reef_coordinate,Yakka Reef - Frankston Far East Pallet Ball,artificial_reef
official_reef_coordinate,Port Phillip Bay boat based reefs,vic_recreational_reef:014:yakka_reef_frankston_far_south_pallet_ball,VIC,-38.14165,145.091317,True,VFA recreational fishing reef coordinate. Keep as a map/reference layer unless shore access is explicit.,Victorian Fisheries Authority,https://vfa.vic.gov.au/recreational-fishing/fishing-locations/recreational-fishing-reefs/boat-based-reefs,False,check_current_rules_access_and_weather_before_trip,offshore_boat_fishing_reference,coastal_estuary,none,official_recreational_reef_coordinate,Yakka Reef - Frankston Far South Pallet Ball,artificial_reef
official_reef_coordinate,Port Phillip Bay boat based reefs,vic_recreational_reef:015:yakka_reef_frankston_far_west_pallet_ball,VIC,-38.141367,145.090983,True,VFA recreational fishing reef coordinate. Keep as a map/reference layer unless shore access is explicit.,Victorian Fisheries Authority,https://vfa.vic.gov.au/recreational-fishing/fishing-locations/recreational-fishing-reefs/boat-based-reefs,False,check_current_rules_access_and_weather_before_trip,offshore_boat_fishing_reference,coastal_estuary,none,official_recreational_reef_coordinate,Yakka Reef - Frankston Far West Pallet Ball,artificial_reef
official_reef_coordinate,Kayaker's Reef,vic_recreational_reef:016:kayaker_s_reef,VIC,-37.856167,144.946833,True,VFA recreational fishing reef coordinate. Keep as a map/reference layer unless shore access is explicit.,Victorian Fisheries Authority,https://vfa.vic.gov.au/recreational-fishing/fishing-locations/recreational-fishing-reefs/kayakers-reef,False,check_current_rules_access_and_weather_before_trip,offshore_boat_fishing_reference,coastal_estuary,none,official_recreational_reef_coordinate,Kayaker's Reef,kayak_reef
official_reef_coordinate,Torquay Offshore Recreational Fishing Reef,vic_recreational_reef:017:torquay_offshore_reef_boundary_1,VIC,-38.330467,144.375,True,VFA recreational fishing reef coordinate. Keep as a map/reference layer unless shore access is explicit.,Victorian Fisheries Authority,https://vfa.vic.gov.au/recreational-fishing/fishing-locations/recreational-fishing-reefs/torquay-offshore-recreational-fishing-reef,False,check_current_rules_access_and_weather_before_trip,offshore_boat_fishing_reference,offshore_boat,none,official_recreational_reef_coordinate,Torquay Offshore Reef boundary 1,artificial_reef_boundary
official_reef_coordinate,Torquay Offshore Recreational Fishing Reef,vic_recreational_reef:018:torquay_offshore_reef_boundary_2,VIC,-38.332367,144.376667,True,VFA recreational fishing reef coordinate. Keep as a map/reference layer unless shore access is explicit.,Victorian Fisheries Authority,https://vfa.vic.gov.au/recreational-fishing/fishing-locations/recreational-fishing-reefs/torquay-offshore-recreational-fishing-reef,False,check_current_rules_access_and_weather_before_trip,offshore_boat_fishing_reference,offshore_boat,none,official_recreational_reef_coordinate,Torquay Offshore Reef boundary 2,artificial_reef_boundary
official_reef_coordinate,Torquay Offshore Recreational Fishing Reef,vic_recreational_reef:019:torquay_offshore_reef_boundary_3,VIC,-38.3364,144.372,True,VFA recreational fishing reef coordinate. Keep as a map/reference layer unless shore access is explicit.,Victorian Fisheries Authority,https://vfa.vic.gov.au/recreational-fishing/fishing-locations/recreational-fishing-reefs/torquay-offshore-recreational-fishing-reef,False,check_current_rules_access_and_weather_before_trip,offshore_boat_fishing_reference,offshore_boat,none,official_recreational_reef_coordinate,Torquay Offshore Reef boundary 3,artificial_reef_boundary
official_reef_coordinate,Torquay Offshore Recreational Fishing Reef,vic_recreational_reef:020:torquay_offshore_reef_boundary_4,VIC,-38.334417,144.370417,True,VFA recreational fishing reef coordinate. Keep as a map/reference layer unless shore access is explicit.,Victorian Fisheries Authority,https://vfa.vic.gov.au/recreational-fishing/fishing-locations/recreational-fishing-reefs/torquay-offshore-recreational-fishing-reef,False,check_current_rules_access_and_weather_before_trip,offshore_boat_fishing_reference,offshore_boat,none,official_recreational_reef_coordinate,Torquay Offshore Reef boundary 4,artificial_reef_boundary
official_reef_coordinate,Kingfish reefs in Port Phillip,vic_recreational_reef:021:kingfish_reef_module_1,VIC,-38.299115,144.677567,True,VFA recreational fishing reef coordinate. Keep as a map/reference layer unless shore access is explicit.,Victorian Fisheries Authority,https://vfa.vic.gov.au/recreational-fishing/fishing-locations/recreational-fishing-reefs/kingfish-reefs-in-port-phillip,False,check_current_rules_access_and_weather_before_trip,offshore_boat_fishing_reference,offshore_boat,none,official_recreational_reef_coordinate,Kingfish Reef module 1,kingfish_artificial_reef_module
official_reef_coordinate,Kingfish reefs in Port Phillip,vic_recreational_reef:022:kingfish_reef_module_2,VIC,-38.299222,144.677563,True,VFA recreational fishing reef coordinate. Keep as a map/reference layer unless shore access is explicit.,Victorian Fisheries Authority,https://vfa.vic.gov.au/recreational-fishing/fishing-locations/recreational-fishing-reefs/kingfish-reefs-in-port-phillip,False,check_current_rules_access_and_weather_before_trip,offshore_boat_fishing_reference,offshore_boat,none,official_recreational_reef_coordinate,Kingfish Reef module 2,kingfish_artificial_reef_module
official_reef_coordinate,Kingfish reefs in Port Phillip,vic_recreational_reef:023:kingfish_reef_module_3,VIC,-38.299225,144.6777,True,VFA recreational fishing reef coordinate. Keep as a map/reference layer unless shore access is explicit.,Victorian Fisheries Authority,https://vfa.vic.gov.au/recreational-fishing/fishing-locations/recreational-fishing-reefs/kingfish-reefs-in-port-phillip,False,check_current_rules_access_and_weather_before_trip,offshore_boat_fishing_reference,offshore_boat,none,official_recreational_reef_coordinate,Kingfish Reef module 3,kingfish_artificial_reef_module
official_reef_coordinate,Kingfish reefs in Port Phillip,vic_recreational_reef:024:kingfish_reef_module_4,VIC,-38.299117,144.677704,True,VFA recreational fishing reef coordinate. Keep as a map/reference layer unless shore access is explicit.,Victorian Fisheries Authority,https://vfa.vic.gov.au/recreational-fishing/fishing-locations/recreational-fishing-reefs/kingfish-reefs-in-port-phillip,False,check_current_rules_access_and_weather_before_trip,offshore_boat_fishing_reference,offshore_boat,none,official_recreational_reef_coordinate,Kingfish Reef module 4,kingfish_artificial_reef_module
official_reef_coordinate,Kingfish reefs in Port Phillip,vic_recreational_reef:025:kingfish_reef_module_5,VIC,-38.299361,144.677073,True,VFA recreational fishing reef coordinate. Keep as a map/reference layer unless shore access is explicit.,Victorian Fisheries Authority,https://vfa.vic.gov.au/recreational-fishing/fishing-locations/recreational-fishing-reefs/kingfish-reefs-in-port-phillip,False,check_current_rules_access_and_weather_before_trip,offshore_boat_fishing_reference,offshore_boat,none,official_recreational_reef_coordinate,Kingfish Reef module 5,kingfish_artificial_reef_module
official_reef_coordinate,Kingfish reefs in Port Phillip,vic_recreational_reef:026:kingfish_reef_module_6,VIC,-38.299469,144.677069,True,VFA recreational fishing reef coordinate. Keep as a map/reference layer unless shore access is explicit.,Victorian Fisheries Authority,https://vfa.vic.gov.au/recreational-fishing/fishing-locations/recreational-fishing-reefs/kingfish-reefs-in-port-phillip,False,check_current_rules_access_and_weather_before_trip,offshore_boat_fishing_reference,offshore_boat,none,official_recreational_reef_coordinate,Kingfish Reef module 6,kingfish_artificial_reef_module
official_reef_coordinate,Kingfish reefs in Port Phillip,vic_recreational_reef:027:kingfish_reef_module_7,VIC,-38.299472,144.677207,True,VFA recreational fishing reef coordinate. Keep as a map/reference layer unless shore access is explicit.,Victorian Fisheries Authority,https://vfa.vic.gov.au/recreational-fishing/fishing-locations/recreational-fishing-reefs/kingfish-reefs-in-port-phillip,False,check_current_rules_access_and_weather_before_trip,offshore_boat_fishing_reference,offshore_boat,none,official_recreational_reef_coordinate,Kingfish Reef module 7,kingfish_artificial_reef_module
official_reef_coordinate,Kingfish reefs in Port Phillip,vic_recreational_reef:028:kingfish_reef_module_8,VIC,-38.299364,144.67721,True,VFA recreational fishing reef coordinate. Keep as a map/reference layer unless shore access is explicit.,Victorian Fisheries Authority,https://vfa.vic.gov.au/recreational-fishing/fishing-locations/recreational-fishing-reefs/kingfish-reefs-in-port-phillip,False,check_current_rules_access_and_weather_before_trip,offshore_boat_fishing_reference,offshore_boat,none,official_recreational_reef_coordinate,Kingfish Reef module 8,kingfish_artificial_reef_module
official_reef_coordinate,Kingfish reefs in Port Phillip,vic_recreational_reef:029:kingfish_reef_module_9,VIC,-38.298927,144.676848,True,VFA recreational fishing reef coordinate. Keep as a map/reference layer unless shore access is explicit.,Victorian Fisheries Authority,https://vfa.vic.gov.au/recreational-fishing/fishing-locations/recreational-fishing-reefs/kingfish-reefs-in-port-phillip,False,check_current_rules_access_and_weather_before_trip,offshore_boat_fishing_reference,offshore_boat,none,official_recreational_reef_coordinate,Kingfish Reef module 9,kingfish_artificial_reef_module
official_reef_coordinate,Kingfish reefs in Port Phillip,vic_recreational_reef:030:kingfish_reef_module_10,VIC,-38.299035,144.676844,True,VFA recreational fishing reef coordinate. Keep as a map/reference layer unless shore access is explicit.,Victorian Fisheries Authority,https://vfa.vic.gov.au/recreational-fishing/fishing-locations/recreational-fishing-reefs/kingfish-reefs-in-port-phillip,False,check_current_rules_access_and_weather_before_trip,offshore_boat_fishing_reference,offshore_boat,none,official_recreational_reef_coordinate,Kingfish Reef module 10,kingfish_artificial_reef_module
official_reef_coordinate,Kingfish reefs in Port Phillip,vic_recreational_reef:031:kingfish_reef_module_11,VIC,-38.299038,144.676982,True,VFA recreational fishing reef coordinate. Keep as a map/reference layer unless shore access is explicit.,Victorian Fisheries Authority,https://vfa.vic.gov.au/recreational-fishing/fishing-locations/recreational-fishing-reefs/kingfish-reefs-in-port-phillip,False,check_current_rules_access_and_weather_before_trip,offshore_boat_fishing_reference,offshore_boat,none,official_recreational_reef_coordinate,Kingfish Reef module 11,kingfish_artificial_reef_module
official_reef_coordinate,Kingfish reefs in Port Phillip,vic_recreational_reef:032:kingfish_reef_module_12,VIC,-38.29893,144.676985,True,VFA recreational fishing reef coordinate. Keep as a map/reference layer unless shore access is explicit.,Victorian Fisheries Authority,https://vfa.vic.gov.au/recreational-fishing/fishing-locations/recreational-fishing-reefs/kingfish-reefs-in-port-phillip,False,check_current_rules_access_and_weather_before_trip,offshore_boat_fishing_reference,offshore_boat,none,official_recreational_reef_coordinate,Kingfish Reef module 12,kingfish_artificial_reef_module
official_reef_coordinate,Kingfish reefs in Port Phillip,vic_recreational_reef:033:kingfish_reef_module_13,VIC,-38.298691,144.677384,True,VFA recreational fishing reef coordinate. Keep as a map/reference layer unless shore access is explicit.,Victorian Fisheries Authority,https://vfa.vic.gov.au/recreational-fishing/fishing-locations/recreational-fishing-reefs/kingfish-reefs-in-port-phillip,False,check_current_rules_access_and_weather_before_trip,offshore_boat_fishing_reference,offshore_boat,none,official_recreational_reef_coordinate,Kingfish Reef module 13,kingfish_artificial_reef_module
official_reef_coordinate,Kingfish reefs in Port Phillip,vic_recreational_reef:034:kingfish_reef_module_14,VIC,-38.298799,144.677381,True,VFA recreational fishing reef coordinate. Keep as a map/reference layer unless shore access is explicit.,Victorian Fisheries Authority,https://vfa.vic.gov.au/recreational-fishing/fishing-locations/recreational-fishing-reefs/kingfish-reefs-in-port-phillip,False,check_current_rules_access_and_weather_before_trip,offshore_boat_fishing_reference,offshore_boat,none,official_recreational_reef_coordinate,Kingfish Reef module 14,kingfish_artificial_reef_module
official_reef_coordinate,Kingfish reefs in Port Phillip,vic_recreational_reef:035:kingfish_reef_module_15,VIC,-38.298802,144.677518,True,VFA recreational fishing reef coordinate. Keep as a map/reference layer unless shore access is explicit.,Victorian Fisheries Authority,https://vfa.vic.gov.au/recreational-fishing/fishing-locations/recreational-fishing-reefs/kingfish-reefs-in-port-phillip,False,check_current_rules_access_and_weather_before_trip,offshore_boat_fishing_reference,offshore_boat,none,official_recreational_reef_coordinate,Kingfish Reef module 15,kingfish_artificial_reef_module
official_reef_coordinate,Kingfish reefs in Port Phillip,vic_recreational_reef:036:kingfish_reef_module_16,VIC,-38.298694,144.677521,True,VFA recreational fishing reef coordinate. Keep as a map/reference layer unless shore access is explicit.,Victorian Fisheries Authority,https://vfa.vic.gov.au/recreational-fishing/fishing-locations/recreational-fishing-reefs/kingfish-reefs-in-port-phillip,False,check_current_rules_access_and_weather_before_trip,offshore_boat_fishing_reference,offshore_boat,none,official_recreational_reef_coordinate,Kingfish Reef module 16,kingfish_artificial_reef_module
